player_id,t_fn,b_fn,similarity,t_frame,t_index,b_frame,b_index
34,139_3.jpg,98_1.jpg,0.9004095,139,3,98,1
36,189_7.jpg,61_9.jpg,0.90040886,189,7,61,9
100,65_20.jpg,77_4.jpg,0.9004076,65,20,77,4
252,26_11.jpg,104_1.jpg,0.90038085,26,11,104,1
84,156_4.jpg,117_5.jpg,0.9003787,156,4,117,5
346,166_17.jpg,28_2.jpg,0.90037835,166,17,28,2
109,41_11.jpg,34_9.jpg,0.9003687,41,11,34,9
49,144_21.jpg,51_6.jpg,0.90036273,144,21,51,6
35,79_10.jpg,25_9.jpg,0.9003583,79,10,25,9
337,48_9.jpg,6_6.jpg,0.90035653,48,9,6,6
234,195_1.jpg,84_3.jpg,0.9003289,195,1,84,3
77,131_18.jpg,96_7.jpg,0.900317,131,18,96,7
113,108_22.jpg,44_15.jpg,0.9003135,108,22,44,15
210,123_19.jpg,55_6.jpg,0.9003016,123,19,55,6
47,101_2.jpg,43_0.jpg,0.9002905,101,2,43,0
152,118_8.jpg,73_9.jpg,0.90028,118,8,73,9
44,110_7.jpg,120_6.jpg,0.9002795,110,7,120,6
35,128_9.jpg,25_9.jpg,0.90027344,128,9,25,9
367,198_5.jpg,121_8.jpg,0.90027213,198,5,121,8
77,165_14.jpg,96_7.jpg,0.90026665,165,14,96,7
462,39_17.jpg,125_0.jpg,0.9002535,39,17,125,0
53,185_0.jpg,21_7.jpg,0.900247,185,0,21,7
128,77_21.jpg,61_0.jpg,0.900226,77,21,61,0
19,17_3.jpg,7_1.jpg,0.9002259,17,3,7,1
5,87_17.jpg,31_14.jpg,0.9002028,87,17,31,14
66,61_14.jpg,67_11.jpg,0.9001918,61,14,67,11
35,132_8.jpg,25_9.jpg,0.9001816,132,8,25,9
122,141_7.jpg,11_9.jpg,0.90016866,141,7,11,9
107,182_9.jpg,7_6.jpg,0.9001638,182,9,7,6
44,60_17.jpg,120_6.jpg,0.9001577,60,17,120,6
6,86_14.jpg,33_4.jpg,0.9001572,86,14,33,4
19,179_9.jpg,7_1.jpg,0.90015554,179,9,7,1
35,197_8.jpg,25_9.jpg,0.9001127,197,8,25,9
35,129_10.jpg,25_9.jpg,0.90010965,129,10,25,9
76,163_16.jpg,56_9.jpg,0.9001085,163,16,56,9
141,49_14.jpg,12_9.jpg,0.9001068,49,14,12,9
94,143_9.jpg,70_5.jpg,0.90010095,143,9,70,5
10,63_5.jpg,88_0.jpg,0.9000698,63,5,88,0
100,16_17.jpg,77_4.jpg,0.9000474,16,17,77,4
35,151_12.jpg,25_9.jpg,0.9000392,151,12,25,9
286,144_16.jpg,47_7.jpg,0.9000361,144,16,47,7
123,12_20.jpg,18_10.jpg,0.90003574,12,20,18,10
77,190_9.jpg,96_7.jpg,0.9000255,190,9,96,7
239,149_19.jpg,73_10.jpg,0.9000118,149,19,73,10
6,174_6.jpg,33_4.jpg,0.8999814,174,6,33,4
108,199_12.jpg,36_8.jpg,0.8999475,199,12,36,8
24,183_10.jpg,89_0.jpg,0.89994025,183,10,89,0
35,120_17.jpg,25_9.jpg,0.8999336,120,17,25,9
41,52_10.jpg,35_5.jpg,0.89992666,52,10,35,5
21,0_7.jpg,103_3.jpg,0.89991975,0,7,103,3
35,156_12.jpg,25_9.jpg,0.89991754,156,12,25,9
346,39_19.jpg,28_2.jpg,0.89989066,39,19,28,2
77,185_10.jpg,96_7.jpg,0.899882,185,10,96,7
91,72_0.jpg,28_1.jpg,0.8998686,72,0,28,1
100,72_16.jpg,77_4.jpg,0.89986765,72,16,77,4
376,185_15.jpg,110_5.jpg,0.8998349,185,15,110,5
92,143_7.jpg,80_2.jpg,0.8998336,143,7,80,2
149,57_11.jpg,41_6.jpg,0.8998283,57,11,41,6
163,191_21.jpg,69_8.jpg,0.8998161,191,21,69,8
234,33_5.jpg,84_3.jpg,0.89980626,33,5,84,3
41,26_9.jpg,35_5.jpg,0.89979535,26,9,35,5
23,112_4.jpg,54_2.jpg,0.89978987,112,4,54,2
30,76_12.jpg,82_9.jpg,0.899789,76,12,82,9
78,104_19.jpg,40_7.jpg,0.8997765,104,19,40,7
24,76_1.jpg,89_0.jpg,0.89977556,76,1,89,0
242,131_6.jpg,46_9.jpg,0.8997743,131,6,46,9
50,102_12.jpg,91_1.jpg,0.89976776,102,12,91,1
384,69_19.jpg,93_1.jpg,0.8997481,69,19,93,1
6,135_11.jpg,33_4.jpg,0.899729,135,11,33,4
33,131_19.jpg,52_11.jpg,0.8997279,131,19,52,11
31,3_20.jpg,50_6.jpg,0.8997171,3,20,50,6
252,157_2.jpg,104_1.jpg,0.899709,157,2,104,1
162,28_14.jpg,71_6.jpg,0.8997057,28,14,71,6
92,112_8.jpg,80_2.jpg,0.89970475,112,8,80,2
6,107_13.jpg,33_4.jpg,0.8997021,107,13,33,4
10,74_2.jpg,88_0.jpg,0.89969516,74,2,88,0
23,54_6.jpg,54_2.jpg,0.89969426,54,6,54,2
23,74_3.jpg,54_2.jpg,0.8996917,74,3,54,2
57,84_18.jpg,11_7.jpg,0.89968735,84,18,11,7
162,64_10.jpg,71_6.jpg,0.89967334,64,10,71,6
21,84_17.jpg,103_3.jpg,0.8996461,84,17,103,3
368,178_11.jpg,80_4.jpg,0.8996202,178,11,80,4
6,42_12.jpg,33_4.jpg,0.89961565,42,12,33,4
23,43_0.jpg,54_2.jpg,0.8996101,43,0,54,2
57,155_10.jpg,11_7.jpg,0.89959556,155,10,11,7
189,129_4.jpg,22_4.jpg,0.89959437,129,4,22,4
355,6_5.jpg,5_5.jpg,0.8995915,6,5,5,5
25,171_15.jpg,107_4.jpg,0.8995898,171,15,107,4
36,174_3.jpg,61_9.jpg,0.89958644,174,3,61,9
6,0_13.jpg,33_4.jpg,0.8995685,0,13,33,4
68,56_12.jpg,42_8.jpg,0.8995662,56,12,42,8
57,135_15.jpg,11_7.jpg,0.8995564,135,15,11,7
101,130_3.jpg,48_4.jpg,0.89955103,130,3,48,4
49,140_8.jpg,51_6.jpg,0.89955014,140,8,51,6
92,71_3.jpg,80_2.jpg,0.89955014,71,3,80,2
35,79_18.jpg,25_9.jpg,0.89953107,79,18,25,9
238,159_14.jpg,42_10.jpg,0.8995279,159,14,42,10
35,69_14.jpg,25_9.jpg,0.8995247,69,14,25,9
56,90_22.jpg,25_15.jpg,0.8995165,90,22,25,15
35,146_9.jpg,25_9.jpg,0.8995125,146,9,25,9
507,81_13.jpg,22_5.jpg,0.8994683,81,13,22,5
31,100_17.jpg,50_6.jpg,0.8994446,100,17,50,6
35,42_18.jpg,25_9.jpg,0.89944285,42,18,25,9
177,198_9.jpg,103_6.jpg,0.8994049,198,9,103,6
54,92_21.jpg,11_4.jpg,0.89939666,92,21,11,4
234,156_3.jpg,84_3.jpg,0.8993957,156,3,84,3
147,137_17.jpg,75_4.jpg,0.8993894,137,17,75,4
128,165_1.jpg,61_0.jpg,0.89938796,165,1,61,0
77,194_8.jpg,96_7.jpg,0.89937645,194,8,96,7
100,142_9.jpg,77_4.jpg,0.8993761,142,9,77,4
35,133_11.jpg,25_9.jpg,0.8993618,133,11,25,9
45,28_20.jpg,11_3.jpg,0.8993541,28,20,11,3
189,151_5.jpg,22_4.jpg,0.8993522,151,5,22,4
10,104_6.jpg,88_0.jpg,0.8993473,104,6,88,0
162,11_14.jpg,71_6.jpg,0.89934134,11,14,71,6
11,108_5.jpg,78_6.jpg,0.8993199,108,5,78,6
108,168_12.jpg,36_8.jpg,0.89927006,168,12,36,8
100,64_14.jpg,77_4.jpg,0.8992667,64,14,77,4
45,18_10.jpg,11_3.jpg,0.8992658,18,10,11,3
196,175_7.jpg,85_5.jpg,0.8992634,175,7,85,5
118,174_20.jpg,72_13.jpg,0.89925426,174,20,72,13
324,155_11.jpg,108_7.jpg,0.8992299,155,11,108,7
128,31_11.jpg,61_0.jpg,0.89922833,31,11,61,0
22,86_17.jpg,18_8.jpg,0.8991982,86,17,18,8
534,92_7.jpg,31_4.jpg,0.8991689,92,7,31,4
27,178_8.jpg,34_6.jpg,0.8991548,178,8,34,6
32,10_12.jpg,41_8.jpg,0.89912903,10,12,41,8
206,123_10.jpg,84_8.jpg,0.89912874,123,10,84,8
77,189_4.jpg,96_7.jpg,0.8991282,189,4,96,7
253,70_2.jpg,10_6.jpg,0.8991119,70,2,10,6
35,68_20.jpg,25_9.jpg,0.89911026,68,20,25,9
22,0_8.jpg,18_8.jpg,0.8990635,0,8,18,8
284,144_11.jpg,97_2.jpg,0.8990427,144,11,97,2
177,119_18.jpg,103_6.jpg,0.8990365,119,18,103,6
38,191_0.jpg,42_14.jpg,0.899028,191,0,42,14
35,119_6.jpg,25_9.jpg,0.89901054,119,6,25,9
25,88_12.jpg,107_4.jpg,0.8989882,88,12,107,4
10,108_4.jpg,88_0.jpg,0.89898527,108,4,88,0
141,58_13.jpg,12_9.jpg,0.8989788,58,13,12,9
122,22_16.jpg,11_9.jpg,0.89897555,22,16,11,9
145,61_22.jpg,113_6.jpg,0.89897525,61,22,113,6
168,145_15.jpg,72_12.jpg,0.89896584,145,15,72,12
100,113_6.jpg,77_4.jpg,0.8989637,113,6,77,4
154,84_4.jpg,77_5.jpg,0.898957,84,4,77,5
131,136_12.jpg,94_6.jpg,0.89894736,136,12,94,6
108,124_18.jpg,36_8.jpg,0.8989328,124,18,36,8
6,122_5.jpg,33_4.jpg,0.89891434,122,5,33,4
45,17_9.jpg,11_3.jpg,0.8988837,17,9,11,3
35,36_17.jpg,25_9.jpg,0.8988504,36,17,25,9
109,94_7.jpg,34_9.jpg,0.8988491,94,7,34,9
74,68_3.jpg,65_12.jpg,0.8988437,68,3,65,12
6,144_17.jpg,33_4.jpg,0.89884317,144,17,33,4
332,177_3.jpg,106_9.jpg,0.8988255,177,3,106,9
35,74_18.jpg,25_9.jpg,0.89882016,74,18,25,9
128,27_8.jpg,61_0.jpg,0.89881563,27,8,61,0
50,43_5.jpg,91_1.jpg,0.898788,43,5,91,1
38,40_8.jpg,42_14.jpg,0.89876497,40,8,42,14
61,97_5.jpg,41_7.jpg,0.8987632,97,5,41,7
206,54_15.jpg,84_8.jpg,0.89876056,54,15,84,8
482,52_17.jpg,65_0.jpg,0.8987406,52,17,65,0
77,190_15.jpg,96_7.jpg,0.8987316,190,15,96,7
185,23_12.jpg,37_12.jpg,0.89870816,23,12,37,12
166,8_8.jpg,12_6.jpg,0.8987044,8,8,12,6
38,39_10.jpg,42_14.jpg,0.8986999,39,10,42,14
76,60_14.jpg,56_9.jpg,0.8986956,60,14,56,9
49,177_14.jpg,51_6.jpg,0.89864886,177,14,51,6
4,31_13.jpg,9_6.jpg,0.8986471,31,13,9,6
49,141_21.jpg,51_6.jpg,0.8986468,141,21,51,6
23,49_15.jpg,54_2.jpg,0.8986312,49,15,54,2
35,95_9.jpg,25_9.jpg,0.8986293,95,9,25,9
54,28_18.jpg,11_4.jpg,0.89860684,28,18,11,4
102,27_3.jpg,20_8.jpg,0.898597,27,3,20,8
88,88_22.jpg,33_7.jpg,0.89858806,88,22,33,7
23,120_2.jpg,54_2.jpg,0.89857304,120,2,54,2
10,138_6.jpg,88_0.jpg,0.8985714,138,6,88,0
56,108_15.jpg,25_15.jpg,0.89856887,108,15,25,15
35,155_7.jpg,25_9.jpg,0.89855886,155,7,25,9
6,90_0.jpg,33_4.jpg,0.89855313,90,0,33,4
25,25_19.jpg,107_4.jpg,0.8985494,25,19,107,4
10,61_6.jpg,88_0.jpg,0.8985412,61,6,88,0
53,31_12.jpg,21_7.jpg,0.8985386,31,12,21,7
100,123_2.jpg,77_4.jpg,0.8985124,123,2,77,4
272,78_15.jpg,110_7.jpg,0.89851224,78,15,110,7
163,194_20.jpg,69_8.jpg,0.8985065,194,20,69,8
235,57_4.jpg,28_7.jpg,0.8985013,57,4,28,7
56,58_14.jpg,25_15.jpg,0.8984995,58,14,25,15
57,93_15.jpg,11_7.jpg,0.89849794,93,15,11,7
239,129_15.jpg,73_10.jpg,0.89847136,129,15,73,10
417,198_14.jpg,101_8.jpg,0.8984709,198,14,101,8
11,85_18.jpg,78_6.jpg,0.89846575,85,18,78,6
77,184_8.jpg,96_7.jpg,0.89846444,184,8,96,7
82,173_2.jpg,102_1.jpg,0.8984622,173,2,102,1
376,32_10.jpg,110_5.jpg,0.8984457,32,10,110,5
6,89_10.jpg,33_4.jpg,0.8984425,89,10,33,4
136,125_0.jpg,55_1.jpg,0.89844227,125,0,55,1
127,127_8.jpg,40_12.jpg,0.8984325,127,8,40,12
410,195_5.jpg,54_0.jpg,0.898419,195,5,54,0
6,126_20.jpg,33_4.jpg,0.89840543,126,20,33,4
35,165_11.jpg,25_9.jpg,0.8983997,165,11,25,9
25,21_20.jpg,107_4.jpg,0.89839715,21,20,107,4
144,170_17.jpg,102_5.jpg,0.8983818,170,17,102,5
224,175_13.jpg,45_10.jpg,0.8983562,175,13,45,10
185,11_19.jpg,37_12.jpg,0.8983379,11,19,37,12
45,45_14.jpg,11_3.jpg,0.898319,45,14,11,3
77,200_9.jpg,96_7.jpg,0.8983164,200,9,96,7
472,46_19.jpg,62_11.jpg,0.8983015,46,19,62,11
332,159_13.jpg,106_9.jpg,0.8982942,159,13,106,9
256,134_10.jpg,123_7.jpg,0.8982934,134,10,123,7
86,124_12.jpg,113_8.jpg,0.8982919,124,12,113,8
94,197_13.jpg,70_5.jpg,0.89828247,197,13,70,5
61,97_0.jpg,41_7.jpg,0.89828074,97,0,41,7
315,91_20.jpg,24_14.jpg,0.8982788,91,20,24,14
119,177_0.jpg,39_6.jpg,0.8982557,177,0,39,6
125,10_7.jpg,25_7.jpg,0.898255,10,7,25,7
35,157_13.jpg,25_9.jpg,0.8982425,157,13,25,9
163,18_6.jpg,69_8.jpg,0.8982334,18,6,69,8
108,107_9.jpg,36_8.jpg,0.89821625,107,9,36,8
370,178_21.jpg,106_13.jpg,0.89821285,178,21,106,13
57,67_20.jpg,11_7.jpg,0.8981865,67,20,11,7
7,1_17.jpg,26_8.jpg,0.8981818,1,17,26,8
27,179_7.jpg,34_6.jpg,0.8981597,179,7,34,6
91,74_16.jpg,28_1.jpg,0.8981513,74,16,28,1
165,86_12.jpg,106_4.jpg,0.89813995,86,12,106,4
108,82_7.jpg,36_8.jpg,0.8981259,82,7,36,8
86,11_17.jpg,113_8.jpg,0.89812106,11,17,113,8
27,177_9.jpg,34_6.jpg,0.8980898,177,9,34,6
21,109_2.jpg,103_3.jpg,0.8980744,109,2,103,3
359,198_15.jpg,125_4.jpg,0.8980657,198,15,125,4
367,177_16.jpg,121_8.jpg,0.8980635,177,16,121,8
10,150_10.jpg,88_0.jpg,0.89805216,150,10,88,0
180,93_8.jpg,18_6.jpg,0.89804536,93,8,18,6
35,52_16.jpg,25_9.jpg,0.89801943,52,16,25,9
168,87_19.jpg,72_12.jpg,0.89801174,87,19,72,12
156,72_19.jpg,43_12.jpg,0.89800966,72,19,43,12
100,48_10.jpg,77_4.jpg,0.8979885,48,10,77,4
57,62_16.jpg,11_7.jpg,0.89796674,62,16,11,7
23,108_8.jpg,54_2.jpg,0.89796066,108,8,54,2
53,144_7.jpg,21_7.jpg,0.89794743,144,7,21,7
57,69_18.jpg,11_7.jpg,0.8979327,69,18,11,7
184,32_8.jpg,57_4.jpg,0.89792717,32,8,57,4
109,28_16.jpg,34_9.jpg,0.89790297,28,16,34,9
105,142_20.jpg,105_11.jpg,0.89788556,142,20,105,11
35,123_14.jpg,25_9.jpg,0.8978735,123,14,25,9
429,99_10.jpg,66_3.jpg,0.89787173,99,10,66,3
107,63_9.jpg,7_6.jpg,0.8978584,63,9,7,6
19,154_13.jpg,7_1.jpg,0.89783394,154,13,7,1
455,37_19.jpg,9_3.jpg,0.8978012,37,19,9,3
402,190_3.jpg,38_0.jpg,0.8977971,190,3,38,0
177,195_20.jpg,103_6.jpg,0.8977904,195,20,103,6
57,36_14.jpg,11_7.jpg,0.8977698,36,14,11,7
244,43_3.jpg,105_1.jpg,0.89775944,43,3,105,1
365,175_18.jpg,118_12.jpg,0.89774203,175,18,118,12
6,167_17.jpg,33_4.jpg,0.8977399,167,17,33,4
257,79_17.jpg,103_7.jpg,0.8977318,79,17,103,7
28,112_14.jpg,44_14.jpg,0.8977228,112,14,44,14
331,71_20.jpg,101_3.jpg,0.8977144,71,20,101,3
128,45_3.jpg,61_0.jpg,0.8977138,45,3,61,0
4,88_19.jpg,9_6.jpg,0.8977123,88,19,9,6
384,86_19.jpg,93_1.jpg,0.89770734,86,19,93,1
109,36_21.jpg,34_9.jpg,0.8977027,36,21,34,9
164,18_12.jpg,79_1.jpg,0.8976958,18,12,79,1
77,187_14.jpg,96_7.jpg,0.89765966,187,14,96,7
239,179_11.jpg,73_10.jpg,0.8976588,179,11,73,10
328,193_22.jpg,45_12.jpg,0.89765674,193,22,45,12
10,8_11.jpg,88_0.jpg,0.8976493,8,11,88,0
57,67_19.jpg,11_7.jpg,0.8976362,67,19,11,7
68,139_5.jpg,42_8.jpg,0.8976257,139,5,42,8
100,47_4.jpg,77_4.jpg,0.8976034,47,4,77,4
77,91_17.jpg,96_7.jpg,0.89758664,91,17,96,7
87,31_22.jpg,75_7.jpg,0.89758396,31,22,75,7
105,50_21.jpg,105_11.jpg,0.8975537,50,21,105,11
54,73_20.jpg,11_4.jpg,0.8975107,73,20,11,4
47,88_4.jpg,43_0.jpg,0.8974993,88,4,43,0
25,166_9.jpg,107_4.jpg,0.89748037,166,9,107,4
23,145_5.jpg,54_2.jpg,0.8974719,145,5,54,2
134,111_20.jpg,55_11.jpg,0.89744896,111,20,55,11
86,138_8.jpg,113_8.jpg,0.89744884,138,8,113,8
35,161_15.jpg,25_9.jpg,0.8974415,161,15,25,9
6,168_3.jpg,33_4.jpg,0.89743125,168,3,33,4
277,140_3.jpg,26_7.jpg,0.89743006,140,3,26,7
141,57_2.jpg,12_9.jpg,0.897403,57,2,12,9
145,97_17.jpg,113_6.jpg,0.8973799,97,17,113,6
295,195_19.jpg,124_7.jpg,0.8973741,195,19,124,7
22,76_17.jpg,18_8.jpg,0.8973701,76,17,18,8
262,170_22.jpg,114_8.jpg,0.8973216,170,22,114,8
57,68_13.jpg,11_7.jpg,0.8973209,68,13,11,7
84,46_9.jpg,117_5.jpg,0.8973192,46,9,117,5
57,63_20.jpg,11_7.jpg,0.8973021,63,20,11,7
35,82_19.jpg,25_9.jpg,0.89729375,82,19,25,9
17,1_22.jpg,34_11.jpg,0.8972931,1,22,34,11
527,83_4.jpg,48_3.jpg,0.8972805,83,4,48,3
6,56_13.jpg,33_4.jpg,0.897273,56,13,33,4
346,42_11.jpg,28_2.jpg,0.89726806,42,11,28,2
305,6_15.jpg,78_1.jpg,0.8972653,6,15,78,1
66,13_10.jpg,67_11.jpg,0.8972515,13,10,67,11
246,161_2.jpg,40_3.jpg,0.8972366,161,2,40,3
86,91_8.jpg,113_8.jpg,0.8972297,91,8,113,8
8,27_11.jpg,12_2.jpg,0.8972009,27,11,12,2
165,116_20.jpg,106_4.jpg,0.897198,116,20,106,4
512,75_22.jpg,17_8.jpg,0.89719546,75,22,17,8
23,65_10.jpg,54_2.jpg,0.89717937,65,10,54,2
128,128_7.jpg,61_0.jpg,0.89717686,128,7,61,0
72,103_8.jpg,12_1.jpg,0.89717054,103,8,12,1
243,53_12.jpg,25_6.jpg,0.8971514,53,12,25,6
100,65_17.jpg,77_4.jpg,0.89714307,65,17,77,4
277,31_15.jpg,26_7.jpg,0.8971202,31,15,26,7
454,35_18.jpg,75_12.jpg,0.89710605,35,18,75,12
57,99_16.jpg,11_7.jpg,0.8970919,99,16,11,7
90,70_9.jpg,7_4.jpg,0.89708984,70,9,7,4
342,49_12.jpg,124_6.jpg,0.8970785,49,12,124,6
53,84_9.jpg,21_7.jpg,0.8970695,84,9,21,7
128,152_13.jpg,61_0.jpg,0.8970424,152,13,61,0
142,115_17.jpg,99_5.jpg,0.89701253,115,17,99,5
35,121_18.jpg,25_9.jpg,0.89701253,121,18,25,9
86,132_4.jpg,113_8.jpg,0.8970082,132,4,113,8
56,89_19.jpg,25_15.jpg,0.8969972,89,19,25,15
64,103_0.jpg,103_1.jpg,0.8969947,103,0,103,1
202,152_3.jpg,102_7.jpg,0.8969915,152,3,102,7
141,44_4.jpg,12_9.jpg,0.89697343,44,4,12,9
8,30_5.jpg,12_2.jpg,0.89696693,30,5,12,2
344,164_0.jpg,71_8.jpg,0.89693594,164,0,71,8
77,153_23.jpg,96_7.jpg,0.8969071,153,23,96,7
90,70_16.jpg,7_4.jpg,0.8969068,70,16,7,4
166,37_10.jpg,12_6.jpg,0.8969026,37,10,12,6
144,180_13.jpg,102_5.jpg,0.89689785,180,13,102,5
19,179_0.jpg,7_1.jpg,0.8968953,179,0,7,1
151,114_10.jpg,58_5.jpg,0.89688504,114,10,58,5
376,50_12.jpg,110_5.jpg,0.8968802,50,12,110,5
253,131_5.jpg,10_6.jpg,0.8968779,131,5,10,6
62,113_10.jpg,13_1.jpg,0.8968713,113,10,13,1
19,197_0.jpg,7_1.jpg,0.896852,197,0,7,1
127,70_15.jpg,40_12.jpg,0.8968472,70,15,40,12
35,115_11.jpg,25_9.jpg,0.8968215,115,11,25,9
66,45_12.jpg,67_11.jpg,0.89680123,45,12,67,11
77,198_18.jpg,96_7.jpg,0.896785,198,18,96,7
166,27_18.jpg,12_6.jpg,0.8967773,27,18,12,6
35,144_10.jpg,25_9.jpg,0.8967711,144,10,25,9
6,87_16.jpg,33_4.jpg,0.8967505,87,16,33,4
77,174_9.jpg,96_7.jpg,0.8967447,174,9,96,7
293,95_20.jpg,40_8.jpg,0.8967382,95,20,40,8
38,32_5.jpg,42_14.jpg,0.8967178,32,5,42,14
56,84_12.jpg,25_15.jpg,0.8967134,84,12,25,15
102,85_14.jpg,20_8.jpg,0.8966981,85,14,20,8
49,110_13.jpg,51_6.jpg,0.89668465,110,13,51,6
122,30_15.jpg,11_9.jpg,0.8966794,30,15,11,9
100,56_6.jpg,77_4.jpg,0.8966771,56,6,77,4
28,6_17.jpg,44_14.jpg,0.8966006,6,17,44,14
48,136_21.jpg,78_11.jpg,0.8965884,136,21,78,11
205,54_10.jpg,81_0.jpg,0.89657044,54,10,81,0
507,72_11.jpg,22_5.jpg,0.8965543,72,11,22,5
6,121_5.jpg,33_4.jpg,0.89653397,121,5,33,4
23,69_5.jpg,54_2.jpg,0.89648694,69,5,54,2
75,62_12.jpg,7_7.jpg,0.8964789,62,12,7,7
86,109_14.jpg,113_8.jpg,0.89647675,109,14,113,8
107,15_14.jpg,7_6.jpg,0.89645755,15,14,7,6
269,167_9.jpg,24_8.jpg,0.89644766,167,9,24,8
25,150_12.jpg,107_4.jpg,0.89643776,150,12,107,4
394,188_14.jpg,84_2.jpg,0.89643204,188,14,84,2
467,40_19.jpg,16_4.jpg,0.8964319,40,19,16,4
10,163_9.jpg,88_0.jpg,0.8964288,163,9,88,0
61,123_6.jpg,41_7.jpg,0.8964113,123,6,41,7
131,59_14.jpg,94_6.jpg,0.89638317,59,14,94,6
100,135_0.jpg,77_4.jpg,0.8963643,135,0,77,4
246,188_7.jpg,40_3.jpg,0.89635473,188,7,40,3
42,84_0.jpg,90_3.jpg,0.8963503,84,0,90,3
100,126_9.jpg,77_4.jpg,0.8963484,126,9,77,4
6,169_4.jpg,33_4.jpg,0.896346,169,4,33,4
194,19_17.jpg,16_11.jpg,0.8963451,19,17,16,11
118,92_12.jpg,72_13.jpg,0.89632237,92,12,72,13
71,126_19.jpg,69_5.jpg,0.89631945,126,19,69,5
437,89_15.jpg,20_11.jpg,0.8963003,89,15,20,11
107,18_16.jpg,7_6.jpg,0.89629626,18,16,7,6
6,13_16.jpg,33_4.jpg,0.8962904,13,16,33,4
52,184_19.jpg,82_10.jpg,0.8962854,184,19,82,10
119,59_17.jpg,39_6.jpg,0.8962796,59,17,39,6
292,189_6.jpg,98_6.jpg,0.89623445,189,6,98,6
68,138_10.jpg,42_8.jpg,0.89621925,138,10,42,8
29,86_7.jpg,77_7.jpg,0.8962188,86,7,77,7
293,178_9.jpg,40_8.jpg,0.89621186,178,9,40,8
92,32_19.jpg,80_2.jpg,0.8961965,32,19,80,2
131,81_16.jpg,94_6.jpg,0.8961946,81,16,94,6
189,12_9.jpg,22_4.jpg,0.89618343,12,9,22,4
115,16_22.jpg,17_14.jpg,0.89617145,16,22,17,14
77,197_9.jpg,96_7.jpg,0.89616746,197,9,96,7
376,51_15.jpg,110_5.jpg,0.8961644,51,15,110,5
292,158_6.jpg,98_6.jpg,0.89616233,158,6,98,6
478,4_19.jpg,83_5.jpg,0.8961584,4,19,83,5
92,21_9.jpg,80_2.jpg,0.89615536,21,9,80,2
264,139_24.jpg,107_11.jpg,0.8961482,139,24,107,11
27,130_5.jpg,34_6.jpg,0.8961302,130,5,34,6
521,94_22.jpg,29_12.jpg,0.8961251,94,22,29,12
107,12_19.jpg,7_6.jpg,0.89611983,12,19,7,6
228,126_7.jpg,17_1.jpg,0.8961115,126,7,17,1
10,197_4.jpg,88_0.jpg,0.8961102,197,4,88,0
196,131_20.jpg,85_5.jpg,0.8961054,131,20,85,5
137,112_16.jpg,118_7.jpg,0.89610016,112,16,118,7
199,122_19.jpg,59_7.jpg,0.896075,122,19,59,7
35,49_7.jpg,25_9.jpg,0.8960421,49,7,25,9
52,94_20.jpg,82_10.jpg,0.89603555,94,20,82,10
83,112_7.jpg,125_8.jpg,0.8960252,112,7,125,8
171,162_4.jpg,69_2.jpg,0.8960133,162,4,69,2
6,192_9.jpg,33_4.jpg,0.89600563,192,9,33,4
66,39_4.jpg,67_11.jpg,0.89598465,39,4,67,11
140,98_11.jpg,38_1.jpg,0.8959846,98,11,38,1
279,141_16.jpg,83_10.jpg,0.8959749,141,16,83,10
111,189_16.jpg,48_11.jpg,0.89596725,189,16,48,11
107,89_8.jpg,7_6.jpg,0.8959636,89,8,7,6
25,178_6.jpg,107_4.jpg,0.89595985,178,6,107,4
57,79_3.jpg,11_7.jpg,0.895944,79,3,11,7
506,70_3.jpg,76_3.jpg,0.895908,70,3,76,3
141,136_1.jpg,12_9.jpg,0.8959071,136,1,12,9
262,149_7.jpg,114_8.jpg,0.8959042,149,7,114,8
35,98_14.jpg,25_9.jpg,0.8958974,98,14,25,9
10,164_7.jpg,88_0.jpg,0.89588577,164,7,88,0
234,158_3.jpg,84_3.jpg,0.89588225,158,3,84,3
6,87_21.jpg,33_4.jpg,0.8958806,87,21,33,4
150,114_0.jpg,53_1.jpg,0.89588,114,0,53,1
22,73_11.jpg,18_8.jpg,0.89587164,73,11,18,8
6,134_14.jpg,33_4.jpg,0.8958161,134,14,33,4
201,122_1.jpg,41_4.jpg,0.8958119,122,1,41,4
269,165_18.jpg,24_8.jpg,0.8958008,165,18,24,8
76,132_21.jpg,56_9.jpg,0.8957923,132,21,56,9
376,69_9.jpg,110_5.jpg,0.8957907,69,9,110,5
24,137_19.jpg,89_0.jpg,0.8957809,137,19,89,0
60,82_13.jpg,28_0.jpg,0.895772,82,13,28,0
239,175_14.jpg,73_10.jpg,0.8957275,175,14,73,10
144,113_20.jpg,102_5.jpg,0.8957251,113,20,102,5
25,100_14.jpg,107_4.jpg,0.8957123,100,14,107,4
94,119_16.jpg,70_5.jpg,0.8956878,119,16,70,5
316,98_4.jpg,76_8.jpg,0.8956851,98,4,76,8
6,43_9.jpg,33_4.jpg,0.8956702,43,9,33,4
25,169_14.jpg,107_4.jpg,0.8956474,169,14,107,4
66,126_15.jpg,67_11.jpg,0.89560974,126,15,67,11
53,59_9.jpg,21_7.jpg,0.895609,59,9,21,7
77,178_13.jpg,96_7.jpg,0.8956008,178,13,96,7
292,188_3.jpg,98_6.jpg,0.8955959,188,3,98,6
32,86_13.jpg,41_8.jpg,0.89555985,86,13,41,8
